name,value
PackageName_Softwares,VC_PremTools.X64.X86.msi
Vendor_Softwares,Microsoft Corporation
Version_Softwares,14.0.24210
WordCount_Softwares,2
AssignmentType_Softwares,1
Caption_Softwares,Microsoft Visual Studio Team Foundation Server 2015 Update 3 CTP1 Office Integration (x64)
Description_Softwares,Microsoft Visual Studio Team Foundation Server 2015 Update 3 CTP1 Office Integration (x64)
IdentifyingNumber_Softwares,{647DB777-6309-3551-9262-6B9CDB97635B}
InstallDate_Softwares,20170208
InstallSource_Softwares,C:\ProgramData\Package Cache\{647DB777-6309-3551-9262-6B9CDB97635B}v14.98.25331\packages\TFSOfficeIntegration\x64\Core\
InstallState_Softwares,5
Language_Softwares,1033
LocalPackage_Softwares,C:\Windows\Installer\11d1fce5.msi
Name_Softwares,Microsoft Visual Studio Team Foundation Server 2015 Update 3 CTP1 Office Integration (x64)
PackageCache_Softwares,C:\Windows\Installer\11d1fce5.msi
PackageCode_Softwares,{F21FA6A4-E621-4DAF-BD5B-A5798F5B0F2A}
PackageName_Softwares,tfs_officeIntegrationCore.msi
Vendor_Softwares,Microsoft
Version_Softwares,14.98.25331
WordCount_Softwares,2
AssignmentType_Softwares,1
Caption_Softwares,Visual C++ Library CRT X86 Store Package
Description_Softwares,Visual C++ Library CRT X86 Store Package
IdentifyingNumber_Softwares,{C1C02687-7834-3499-87E0-6036AFF6B297}
InstallDate_Softwares,20170209
InstallSource_Softwares,C:\ProgramData\Package Cache\{C1C02687-7834-3499-87E0-6036AFF6B297}v14.0.24210\packages\VisualC_D14\VC_CRT.X86.Store\
InstallState_Softwares,5
Language_Softwares,1033
LocalPackage_Softwares,C:\Windows\Installer\120e196d.msi
Name_Softwares,Visual C++ Library CRT X86 Store Package
PackageCache_Softwares,C:\Windows\Installer\120e196d.msi
PackageCode_Softwares,{B5C74172-D2C4-4EC2-96D1-B4FAE5D165AC}
PackageName_Softwares,VC_CRT.X86.Store.msi
Vendor_Softwares,Microsoft Corporation
Version_Softwares,14.0.24210
WordCount_Softwares,2
AssignmentType_Softwares,1
Caption_Softwares,Microsoft Expression Blend SDK for .NET 4
Description_Softwares,Microsoft Expression Blend SDK for .NET 4
HelpLink_Softwares,http://go.microsoft.com/fwlink/?LinkID=75066
IdentifyingNumber_Softwares,{9B3A1C97-A361-463E-8817-444F9F88CDFE}
InstallDate_Softwares,20170209
InstallLocation_Softwares,C:\Program Files (x86)\Microsoft SDKs\Expression\Blend\
InstallSource_Softwares,C:\ProgramData\Package Cache\{9B3A1C97-A361-463E-8817-444F9F88CDFE}v2.0.20525.0\packages\BlendWPF4SDK\
InstallState_Softwares,5
Language_Softwares,1033
LocalPackage_Softwares,C:\Windows\Installer\12359fcc.msi
Name_Softwares,Microsoft Expression Blend SDK for .NET 4
PackageCache_Softwares,C:\Windows\Installer\12359fcc.msi
PackageCode_Softwares,{CBE0F2AB-FD7A-4EC0-AB8C-DE5EE8800ED9}
PackageName_Softwares,BlendWPFSDK_en.msi
URLInfoAbout_Softwares,http://go.microsoft.com/fwlink/?LinkID=75064
Vendor_Softwares,Microsoft Corporation
Version_Softwares,2.0.20525.0
WordCount_Softwares,0
AssignmentType_Softwares,1
Caption_Softwares,Microsoft .NET Framework 4.6 Targeting Pack
Description_Softwares,Microsoft .NET Framework 4.6 Targeting Pack
IdentifyingNumber_Softwares,{2CC6A4A7-AAC2-46C9-9DBB-3727B5954F65}
InstallDate_Softwares,20170208
InstallSource_Softwares,C:\ProgramData\Package Cache\{2CC6A4A7-AAC2-46C9-9DBB-3727B5954F65}v4.6.00081\packages\netfx_46mtpack\
InstallState_Softwares,5
Language_Softwares,1033
LocalPackage_Softwares,C:\Windows\Installer\11d1fd15.msi
Name_Softwares,Microsoft .NET Framework 4.6 Targeting Pack
PackageCache_Softwares,C:\Windows\Installer\11d1fd15.msi
PackageCode_Softwares,{B8F44872-714A-4ADC-A229-B8AC4D4AE58A}
PackageName_Softwares,netfx_46mtpack.msi
Vendor_Softwares,Microsoft Corporation
Version_Softwares,4.6.00081
WordCount_Softwares,2
AssignmentType_Softwares,1
Caption_Softwares,Microsoft Visual Studio Tools for Apache Cordova
Description_Softwares,Microsoft Visual Studio Tools for Apache Cordova
IdentifyingNumber_Softwares,{FA782BB7-7210-4A69-9BAA-FCBA087565AA}
InstallDate_Softwares,20170209
InstallSource_Softwares,C:\ProgramData\Package Cache\{FA782BB7-7210-4A69-9BAA-FCBA087565AA}v14.0.60527.5\
InstallState_Softwares,5
Language_Softwares,1033
LocalPackage_Softwares,C:\Windows\Installer\12e5dd66.msi
Name_Softwares,Microsoft Visual Studio Tools for Apache Cordova
PackageCache_Softwares,C:\Windows\Installer\12e5dd66.msi
PackageCode_Softwares,{1F033E5E-DA9F-4539-8BCD-4967E904608B}
PackageName_Softwares,ApacheCordovaTools.msi
Vendor_Softwares,Microsoft Corporation
Version_Softwares,14.0.60527.5
WordCount_Softwares,2
AssignmentType_Softwares,1
Caption_Softwares,TypeScript Tools for Microsoft Visual Studio 2015
Description_Softwares,TypeScript Tools for Microsoft Visual Studio 2015
HelpLink_Softwares,http://www.typescriptlang.org
IdentifyingNumber_Softwares,{BA5762C7-D35F-4725-A4BD-525854127018}
InstallDate_Softwares,20170209
InstallSource_Softwares,C:\ProgramData\Package Cache\{BA5762C7-D35F-4725-A4BD-525854127018}v1.8.36.0\packages\TypeScript\
InstallState_Softwares,5
Language_Softwares,1033
LocalPackage_Softwares,C:\Windows\Installer\12e5e71f.msi
Name_Softwares,TypeScript Tools for Microsoft Visual Studio 2015
PackageCache_Softwares,C:\Windows\Installer\12e5e71f.msi
PackageCode_Softwares,{657419F8-A625-4196-B8F8-447867781DB1}
PackageName_Softwares,TypeScript_Dev14.msi
URLInfoAbout_Softwares,http://www.typescriptlang.org
URLUpdateInfo_Softwares,http://www.typescriptlang.org
Vendor_Softwares,Microsoft Corporation
Version_Softwares,1.8.36.0
WordCount_Softwares,2
AssignmentType_Softwares,1
Caption_Softwares,Visual C++ Compiler/Tools Premium X64 Base Package
Description_Softwares,Visual C++ Compiler/Tools Premium X64 Base Package
IdentifyingNumber_Softwares,{344E4AC7-8E52-39F6-BC35-9C2DC4A999D8}
InstallDate_Softwares,20170208
InstallSource_Softwares,C:\ProgramData\Package Cache\{344E4AC7-8E52-39F6-BC35-9C2DC4A999D8}v14.0.24210\packages\VisualC_D14\VC_PremTools.X64.Base\
InstallState_Softwares,5
Language_Softwares,1033
LocalPackage_Softwares,C:\Windows\Installer\11fcfdbc.msi
Name_Softwares,Visual C++ Compiler/Tools Premium X64 Base Package
PackageCache_Softwares,C:\Windows\Installer\11fcfdbc.msi
PackageCode_Softwares,{664D6E41-0C4B-449E-A35D-67A8394C972E}
PackageName_Softwares,VC_PremTools.X64.Base.msi
Vendor_Softwares,Microsoft Corporation
Version_Softwares,14.0.24210
WordCount_Softwares,2
AssignmentType_Softwares,1
Caption_Softwares,Roslyn Language Services - x86
Description_Softwares,Roslyn Language Services - x86
IdentifyingNumber_Softwares,{6C1985E7-E1C5-3A95-86EF-2C62465F15C3}
InstallDate_Softwares,20170209
InstallSource_Softwares,C:\ProgramData\Package Cache\{6C1985E7-E1C5-3A95-86EF-2C62465F15C3}v14.0.23107\packages\vs_RoslynLanguageServicesResMsi\enu\
InstallState_Softwares,5
Language_Softwares,1033
LocalPackage_Softwares,C:\Windows\Installer\12a30522.msi
Name_Softwares,Roslyn Language Services - x86
PackageCache_Softwares,C:\Windows\Installer\12a30522.msi
PackageCode_Softwares,{A9A11A98-F64B-4E10-9277-9C8B34AFBAC9}
PackageName_Softwares,vs_RoslynLanguageServicesResMsi.msi
Vendor_Softwares,Microsoft Corporation
Version_Softwares,14.0.23107
WordCount_Softwares,2
AssignmentType_Softwares,1
Caption_Softwares,Windows Phone SDK 8.0 Assemblies for Visual Studio 2015
Description_Softwares,Windows Phone SDK 8.0 Assemblies for Visual Studio 2015
IdentifyingNumber_Softwares,{44474AE7-7770-3676-AC63-C9DDD15011FF}
InstallDate_Softwares,20170209
InstallSource_Softwares,C:\ProgramData\Package Cache\{44474AE7-7770-3676-AC63-C9DDD15011FF}v14.0.25123\packages\CoreCon\enu\
InstallState_Softwares,5
Language_Softwares,1033
LocalPackage_Softwares,C:\Windows\Installer\12359f5a.msi
Name_Softwares,Windows Phone SDK 8.0 Assemblies for Visual Studio 2015
PackageCache_Softwares,C:\Windows\Installer\12359f5a.msi
PackageCode_Softwares,{89881EBA-D495-4D51-A772-CEBB92C6A3C7}
PackageName_Softwares,MobileTools_WPSDKCore_net.msi
Vendor_Softwares,Microsoft Corporation
Version_Softwares,14.0.25123
WordCount_Softwares,2
AssignmentType_Softwares,1
Caption_Softwares,Microsoft Visual C++  x64-x86 Cross Compilers
Description_Softwares,Microsoft Visual C++  x64-x86 Cross Compilers
IdentifyingNumber_Softwares,{C1D0E508-ECAF-45AA-A549-1E26B9ECE0FB}
InstallDate_Softwares,20170209
InstallSource_Softwares,C:\ProgramData\Package Cache\{C1D0E508-ECAF-45AA-A549-1E26B9ECE0FB}v12.0.21005\packages\vc_compilerx64x86\
InstallState_Softwares,5
Language_Softwares,1033
LocalPackage_Softwares,C:\Windows\Installer\12359e10.msi
Name_Softwares,Microsoft Visual C++  x64-x86 Cross Compilers
PackageCache_Softwares,C:\Windows\Installer\12359e10.msi
PackageCode_Softwares,{4E1D0BDD-AE33-4E4B-802C-1FEC3ACC40C3}
PackageName_Softwares,vc_compilerx64x86.msi
Vendor_Softwares,Microsoft Corporation
Version_Softwares,12.0.21005
WordCount_Softwares,2
AssignmentType_Softwares,1
Caption_Softwares,Microsoft Visual C++ 2013 x64 Debug Runtime - 12.0.21005
Description_Softwares,Microsoft Visual C++ 2013 x64 Debug Runtime - 12.0.21005
HelpLink_Softwares,http://go.microsoft.com/fwlink/?LinkId=133405
IdentifyingNumber_Softwares,{C596D608-3E74-3232-8CA5-DF1DCB9F10DE}
InstallDate_Softwares,20170209
InstallSource_Softwares,C:\ProgramData\Package Cache\{C596D608-3E74-3232-8CA5-DF1DCB9F10DE}v12.0.21005\packages\vcRuntimeDebug_amd64\
InstallState_Softwares,5
Language_Softwares,1033
LocalPackage_Softwares,C:\Windows\Installer\12359dec.msi
Name_Softwares,Microsoft Visual C++ 2013 x64 Debug Runtime - 12.0.21005
PackageCache_Softwares,C:\Windows\Installer\12359dec.msi
PackageCode_Softwares,{6B0E2D47-8EC4-436E-B1EA-A9EE784A7D00}
PackageName_Softwares,vc_runtimeDebug_x64.msi
Vendor_Softwares,Microsoft Corporation
Version_Softwares,12.0.21005
WordCount_Softwares,2
AssignmentType_Softwares,1
Caption_Softwares,Visual C++ Compiler/Tools Premium X86 Native Resource Package
Description_Softwares,Visual C++ Compiler/Tools Premium X86 Native Resource Package
IdentifyingNumber_Softwares,{58D68A08-E05C-3A0F-B4C3-97708200AE52}
InstallDate_Softwares,20170209
InstallSource_Softwares,C:\ProgramData\Package Cache\{58D68A08-E05C-3A0F-B4C3-97708200AE52}v14.0.24210\packages\VisualC_D14\VC_PremTools.X86.Nat.Res\enu\
InstallState_Softwares,5
Language_Softwares,1033
LocalPackage_Softwares,C:\Windows\Installer\12359d86.msi
Name_Softwares,Visual C++ Compiler/Tools Premium X86 Native Resource Package
PackageCache_Softwares,C:\Windows\Installer\12359d86.msi
PackageCode_Softwares,{39289076-AF9E-49FE-8B7F-A5859A4A6574}
PackageName_Softwares,VC_PremTools.X86.Nat.Res.msi
Vendor_Softwares,Microsoft Corporation
Version_Softwares,14.0.24210
WordCount_Softwares,2
AssignmentType_Softwares,1
Caption_Softwares,Visual C++ Library CRT X64 Redist Package
Description_Softwares,Visual C++ Library CRT X64 Redist Package
IdentifyingNumber_Softwares,{61BFEC08-5739-3AE4-8AA4-B768B2AB46ED}
InstallDate_Softwares,20170209
InstallSource_Softwares,C:\ProgramData\Package Cache\{61BFEC08-5739-3AE4-8AA4-B768B2AB46ED}v14.0.24210\packages\VisualC_D14\VC_CRT.Redist.X64\
InstallState_Softwares,5
Language_Softwares,1033
LocalPackage_Softwares,C:\Windows\Installer\12359ca8.msi
Name_Softwares,Visual C++ Library CRT X64 Redist Package
PackageCache_Softwares,C:\Windows\Installer\12359ca8.msi
PackageCode_Softwares,{70FC9D5E-E6FC-4C72-A62A-BB03ECD87574}
PackageName_Softwares,VC_CRT.Redist.X64.msi
Vendor_Softwares,Microsoft Corporation
Version_Softwares,14.0.24210
WordCount_Softwares,2
AssignmentType_Softwares,1
Caption_Softwares,Visual C++ Professional Items Resource Package
Description_Softwares,Visual C++ Professional Items Resource Package
IdentifyingNumber_Softwares,{50AE1828-0333-3FC9-8E26-A82E3DF5CE51}
InstallDate_Softwares,20170209
InstallSource_Softwares,C:\ProgramData\Package Cache\{50AE1828-0333-3FC9-8E26-A82E3DF5CE51}v14.0.23107\packages\VisualC_D14\VC_Items.Pro.Plus.Res\
InstallState_Softwares,5
Language_Softwares,1033
LocalPackage_Softwares,C:\Windows\Installer\12359dbc.msi
Name_Softwares,Visual C++ Professional Items Resource Package
PackageCache_Softwares,C:\Windows\Installer\12359dbc.msi
PackageCode_Softwares,{C6791BF5-0F51-45D8-A067-4E76AA292E5B}
PackageName_Softwares,VC_Items.Pro.Plus.Res.msi
Vendor_Softwares,Microsoft Corporation
Version_Softwares,14.0.23107
WordCount_Softwares,2
AssignmentType_Softwares,1
Caption_Softwares,Visual C++ Compiler/Tools Premium X86 X64 Cross Package
Description_Softwares,Visual C++ Compiler/Tools Premium X86 X64 Cross Package
IdentifyingNumber_Softwares,{94A6BC28-7C05-3BB6-B0CF-6428632FF7B3}
InstallDate_Softwares,20170208
InstallSource_Softwares,C:\ProgramData\Package Cache\{94A6BC28-7C05-3BB6-B0CF-6428632FF7B3}v14.0.24210\packages\VisualC_D14\VC_PremTools.X86.X64\
InstallState_Softwares,5
Language_Softwares,1033
LocalPackage_Softwares,C:\Windows\Installer\11fcfde0.msi
Name_Softwares,Visual C++ Compiler/Tools Premium X86 X64 Cross Package
PackageCache_Softwares,C:\Windows\Installer\11fcfde0.msi
PackageCode_Softwares,{78B995E2-640A-499E-B946-F578B2A418B6}
PackageName_Softwares,VC_PremTools.X86.X64.msi
Vendor_Softwares,Microsoft Corporation
Version_Softwares,14.0.24210
WordCount_Softwares,2
AssignmentType_Softwares,1
Caption_Softwares,Microsoft Blend for Visual Studio 2015
Description_Softwares,Microsoft Blend for Visual Studio 2015
HelpLink_Softwares,http://go.microsoft.com/fwlink/?LinkId=133405
IdentifyingNumber_Softwares,{D7C23E28-E8E0-326D-92B2-357D6D6AFBC0}
InstallDate_Softwares,20170209
InstallSource_Softwares,C:\ProgramData\Package Cache\{D7C23E28-E8E0-326D-92B2-357D6D6AFBC0}v14.0.25420\packages\Blend_Core\
InstallState_Softwares,5
Language_Softwares,1033
LocalPackage_Softwares,C:\Windows\Installer\12359fae.msi
Name_Softwares,Microsoft Blend for Visual Studio 2015
PackageCache_Softwares,C:\Windows\Installer\12359fae.msi
PackageCode_Softwares,{FF6DC46C-B3F9-47C7-9E70-127BBA481C9C}
PackageName_Softwares,ModernBlend_Core_net.msi
Vendor_Softwares,Microsoft Corporation
Version_Softwares,14.0.25420
WordCount_Softwares,2
AssignmentType_Softwares,1
Caption_Softwares,Visual C++ Compiler/Tools X86 Base Resource Package
Description_Softwares,Visual C++ Compiler/Tools X86 Base Resource Package
IdentifyingNumber_Softwares,{85658238-483F-3148-967E-ECD533AE6FE7}
InstallDate_Softwares,20170209
InstallSource_Softwares,C:\ProgramData\Package Cache\{85658238-483F-3148-967E-ECD533AE6FE7}v14.0.24210\packages\VisualC_D14\VC_Tools.X86.Base.Res\enu\
InstallState_Softwares,5
Language_Softwares,1033
LocalPackage_Softwares,C:\Windows\Installer\12359d4a.msi
Name_Softwares,Visual C++ Compiler/Tools X86 Base Resource Package
PackageCache_Softwares,C:\Windows\Installer\12359d4a.msi
PackageCode_Softwares,{B18165D2-A338-428F-AEEC-079ECAEFD996}
PackageName_Softwares,VC_Tools.X86.Base.Res.msi
Vendor_Softwares,Microsoft Corporation
Version_Softwares,14.0.24210
WordCount_Softwares,2
AssignmentType_Softwares,1
Caption_Softwares,Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.60610
Description_Softwares,Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.60610
HelpLink_Softwares,http://go.microsoft.com/fwlink/?LinkId=133405
IdentifyingNumber_Softwares,{3D6AD258-61EA-35F5-812C-B7A02152996E}
InstallDate_Softwares,20170208
InstallSource_Softwares,C:\ProgramData\Package Cache\{3D6AD258-61EA-35F5-812C-B7A02152996E}v11.0.60610\packages\vcRuntimeAdditional_x86\
InstallState_Softwares,5
Language_Softwares,1033
LocalPackage_Softwares,C:\Windows\Installer\11b6b174.msi
Name_Softwares,Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.60610
PackageCache_Softwares,C:\Windows\Installer\11b6b174.msi
PackageCode_Softwares,{882C3C31-BDF6-4959-8582-B4DB0A309DD2}
PackageName_Softwares,vc_runtimeAdditional_x86.msi
Vendor_Softwares,Microsoft Corporation
Version_Softwares,11.0.60610
WordCount_Softwares,2
AssignmentType_Softwares,1
Caption_Softwares,Visual C++ MSBuild Base Resource Package
Description_Softwares,Visual C++ MSBuild Base Resource Package
IdentifyingNumber_Softwares,{D073E568-C258-381C-B9DB-965434B1DF53}
InstallDate_Softwares,20170209
InstallSource_Softwares,C:\ProgramData\Package Cache\{D073E568-C258-381C-B9DB-965434B1DF53}v14.0.25420\packages\VisualC_D14\VC_MSBuild.Base.Res\enu\
InstallState_Softwares,5
Language_Softwares,1033
LocalPackage_Softwares,C:\Windows\Installer\12359dc2.msi
Name_Softwares,Visual C++ MSBuild Base Resource Package
PackageCache_Softwares,C:\Windows\Installer\12359dc2.msi
PackageCode_Softwares,{B293AFE0-A37A-4C3F-BC93-787ADC67E24E}
PackageName_Softwares,VC_MSBuild.Base.Res.msi
Vendor_Softwares,Microsoft Corporation
Version_Softwares,14.0.25420
WordCount_Softwares,2
AssignmentType_Softwares,1
Caption_Softwares,Visual C++ Library ATL ARM Package
Description_Softwares,Visual C++ Library ATL ARM Package
IdentifyingNumber_Softwares,{54753C68-A354-3104-BBDC-354D45E52B8A}
InstallDate_Softwares,20170208
InstallSource_Softwares,C:\ProgramData\Package Cache\{54753C68-A354-3104-BBDC-354D45E52B8A}v14.0.23026\packages\VisualC_D14\VC_ATL.ARM\
InstallState_Softwares,5
Language_Softwares,1033
LocalPackage_Softwares,C:\Windows\Installer\121b1517.msi
Name_Softwares,Visual C++ Library ATL ARM Package
PackageCache_Softwares,C:\Windows\Installer\121b1517.msi
PackageCode_Softwares,{D57103F2-C824-449D-8A06-C4CE3688DF62}
PackageName_Softwares,VC_ATL.ARM.msi
Vendor_Softwares,Microsoft Corporation
Version_Softwares,14.0.23026
WordCount_Softwares,2
AssignmentType_Softwares,1
Caption_Softwares,Microsoft Visual C++ 2012 Compilers For Windows Phone
Description_Softwares,Microsoft Visual C++ 2012 Compilers For Windows Phone
HelpLink_Softwares,http://go.microsoft.com/fwlink/?LinkId=133405
IdentifyingNumber_Softwares,{FCC95978-2484-4DE0-90C1-0937E838DA70}
InstallDate_Softwares,20170209
InstallSource_Softwares,C:\ProgramData\Package Cache\{FCC95978-2484-4DE0-90C1-0937E838DA70}v11.0.60610\packages\vc_compilercore_wp80\
InstallState_Softwares,5
Language_Softwares,1033
LocalPackage_Softwares,C:\Windows\Installer\12a304fd.msi
Name_Softwares,Microsoft Visual C++ 2012 Compilers For Windows Phone
PackageCache_Softwares,C:\Windows\Installer\12a304fd.msi
PackageCode_Softwares,{8311E908-82DB-4133-8095-8FDF1F9C68CB}
PackageName_Softwares,vc_compilerCoreWP80.msi
Vendor_Softwares,Microsoft Corporation
Version_Softwares,11.0.60610
WordCount_Softwares,2
AssignmentType_Softwares,1
Caption_Softwares,Windows Espc Resource Package
Description_Softwares,Windows Espc Resource Package
IdentifyingNumber_Softwares,{FC94D188-1E08-3707-9D23-F41178D44664}
InstallDate_Softwares,20170209
InstallSource_Softwares,C:\ProgramData\Package Cache\{FC94D188-1E08-3707-9D23-F41178D44664}v14.0.23107\packages\Windows_Espc\enu\
InstallState_Softwares,5
Language_Softwares,1033
LocalPackage_Softwares,C:\Windows\Installer\12893c82.msi
Name_Softwares,Windows Espc Resource Package
PackageCache_Softwares,C:\Windows\Installer\12893c82.msi
PackageCode_Softwares,{91C87BFA-9FC9-4CAE-AFFF-1E3E04BF3168}
PackageName_Softwares,Windows_Espc.Res.msi
Vendor_Softwares,Microsoft Corporation
Version_Softwares,14.0.23107
WordCount_Softwares,2
AssignmentType_Softwares,1
Caption_Softwares,Microsoft Visual C++ 2012 Compilers
Description_Softwares,Microsoft Visual C++ 2012 Compilers
HelpLink_Softwares,http://go.microsoft.com/fwlink/?LinkId=133405
IdentifyingNumber_Softwares,{A7E87388-3512-4D9C-9BBA-284C3577CBE9}
InstallDate_Softwares,20170209
InstallSource_Softwares,C:\ProgramData\Package Cache\{A7E87388-3512-4D9C-9BBA-284C3577CBE9}v11.0.60610\packages\vc_compilerCoreD11\
InstallState_Softwares,5
Language_Softwares,1033
LocalPackage_Softwares,C:\Windows\Installer\12359edd.msi
Name_Softwares,Microsoft Visual C++ 2012 Compilers
PackageCache_Softwares,C:\Windows\Installer\12359edd.msi
PackageCode_Softwares,{75A87DD2-C9F4-4148-AC71-C1B6E1F8CB47}
PackageName_Softwares,vc_compilercore.msi
Vendor_Softwares,Microsoft Corporation
Version_Softwares,11.0.60610
WordCount_Softwares,2
AssignmentType_Softwares,1
